Bedroom,Bathroom,Property Size,Latitude,Longitude,Parking Lot,Facility_Barbeque area,Facility_Club house,Facility_Gymnasium,Facility_Jogging Track,Facility_Lift,Facility_Minimart,Facility_Multipurpose hall,Facility_Parking,Facility_Playground,Facility_Sauna,Facility_Security,Facility_Squash Court,Facility_Swimming Pool,Facility_Tennis Court,price
3,2,850,2.941765,101.8205497,2,0,0,1,1,1,1,1,1,1,0,1,0,1,0,325000
3,2,925,3.1975774,101.7139655,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,365000
3,2,1000,1.4581986,103.7649059,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,229999
3,2,1049,3.0739429,101.5185278,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,360000
3,2,1173,3.0739429,101.5185278,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,355000
3,2,700,5.3683584,100.3099939,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,340000
3,2,1144,1.4865019,103.8854334,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,489000
3,2,700,3.4243336,101.5567085,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99000
3,2,650,5.4063559,100.2827321,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,175000
2,2,797,1.4581986,103.7649059,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,380790
3,2,750,3.3194747,101.5748537,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,170000
3,2,950,5.3873462,100.3145585,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,295000
3,2,1250,2.9948437,101.7896595,2,0,0,1,0,1,1,1,1,1,0,1,0,1,0,499000
3,2,881,3.2058319,101.7319177,2,1,0,1,0,1,1,1,1,1,0,1,0,1,0,610000
3,3,1557,5.9780066,116.0728988,2,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1059888
3,2,1335,3.2061782,101.5800355,2,0,0,1,1,1,1,0,1,1,1,1,0,1,1,549000
3,2,811,3.1934939,101.6127619,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,285000
3,2,926,3.083333,101.416667,2,1,1,1,1,1,0,0,1,1,0,1,0,1,0,456000
3,2,1073,3.0533462,101.6802937,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,520000
3,2,997,3.1975774,101.7139655,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,400000
3,2,1200,5.2948137,100.2595968,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1480000
3,2,1200,5.2948137,100.2595968,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1450000
3,2,900,3.051487,101.5823339,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,379000
4,4,1850,5.9876497,116.1023998,2,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1338000
3,2,1002,5.4082015,100.3697208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000
2,2,820,1.4581986,103.7649059,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,380000
3,2,1001,1.4581986,103.7649059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000
3,4,2124,1.5369721,103.662103,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,520000
2,2,798,1.4581986,103.7649059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,772090
4,3,2214,3.083333,101.416667,4,1,1,1,1,0,1,1,1,1,1,1,0,1,0,950000
3,2,982,5.8626228,116.1138146,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,515000
3,2,1000,5.9780066,116.0728988,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,408000
3,2,1165,5.3387947,100.2751026,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,620000
3,2,800,3.1975774,101.7139655,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,300000
3,2,1000,3.0639307,101.7080538,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,380000
3,2,755,3.0991919,101.7374229,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,259999
3,2,1080,3.073076,101.7626851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000
3,2,1049,3.0739429,101.5185278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000
3,2,883,3.05319975,101.8019519,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,250000
2,2,703,5.2625962,100.4304555,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,350000
2,1,519,3.1505141,101.7600712,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,142000
3,2,1000,5.2948137,100.2595968,2,1,1,1,1,1,0,0,1,1,0,1,0,1,0,410000
3,2,1000,5.2948137,100.2595968,2,1,1,1,1,1,0,0,1,1,0,1,0,1,0,415000
3,2,950,3.0459676,101.6462933,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,230000
3,2,820,3.0739429,101.5185278,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,280000
1,1,573,1.4522711,103.6144729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000
3,1,650,3.2377898,101.6813599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,180000
3,2,925,3.1975774,101.7139655,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,365000
3,2,860,5.3787214,100.2748754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
3,2,650,3.1975774,101.7139655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
3,2,1184,1.5369721,103.662103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338000
3,2,1184,1.5369721,103.662103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000
1,1,541,1.4522711,103.6144729,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,366000
3,2,1184,1.5369721,103.662103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338000
3,2,1050,2.9948437,101.7896595,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,394000
3,3,1300,1.4581986,103.7649059,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,399000
1,1,463,1.4581986,103.7649059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,209000
3,2,955,3.083333,101.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288000
3,2,950,3.17861145,101.6954799,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,450000
3,2,950,3.17861145,101.6954799,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,450000
2,2,950,5.2948137,100.2595968,2,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1200000
2,3,950,5.2948137,100.2595968,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,990000
3,2,850,3.083333,101.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318000
3,2,850,3.083333,101.416667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,275000
3,2,850,3.083333,101.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228000
3,3,1277,3.0739429,101.5185278,3,0,0,1,0,1,0,1,1,1,0,1,0,1,0,660000
3,2,1065,3.083333,101.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000
2,2,950,5.2948137,100.2595968,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,930000
2,2,906,1.4581986,103.7649059,2,1,0,1,0,0,1,1,0,1,0,1,0,1,1,388000
3,2,754,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
3,2,900,5.4647757,100.284463,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,330000
3,2,900,2.9338908,101.6455587,2,0,1,1,0,0,0,0,1,1,0,1,0,1,1,345000
3,2,1100,5.9780066,116.0728988,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,451000
3,2,1000,5.9780066,116.0728988,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,528000
1,2,884,5.9780066,116.0728988,2,0,1,1,1,1,0,1,1,1,0,1,0,1,0,607000
3,2,650,5.3207108,100.2681554,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,215000
2,2,914,3.0739429,101.5185278,2,0,0,1,0,1,0,0,1,1,0,1,0,1,0,680000
4,3,1346,3.051487,101.5823339,2,0,0,1,0,1,0,0,1,1,0,1,0,1,0,520000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,298000
3,2,1400,3.0991919,101.7374229,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,395000
3,2,1050,3.0991919,101.7374229,2,0,0,1,1,1,0,0,1,1,0,1,0,1,0,530000
2,2,715,3.1030637,101.6850208,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,480000
3,2,1030,3.20562475,101.7441811,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,470000
3,2,1382,3.2058319,101.7319177,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,770000
3,2,1300,2.9338908,101.6455587,3,1,0,1,0,1,0,1,1,1,1,1,0,1,1,470000
3,2,700,5.3683584,100.3099939,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,328000
3,1,600,3.2377898,101.6813599,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,128000
3,2,1010,2.9338908,101.6455587,2,1,0,0,1,1,0,1,1,1,0,1,0,1,0,450000
3,2,689,3.051487,101.5823339,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,195000
5,2,928,3.1975774,101.7139655,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000
3,2,850,2.9338908,101.6455587,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,280000
3,2,850,3.1701003,101.6048155,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,245000
3,2,1349,5.9780066,116.0728988,2,0,0,1,0,1,0,0,1,1,1,1,0,1,0,548000
3,2,900,5.8626228,116.1138146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000
2,1,753,1.4581986,103.7649059,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,318000
3,2,1000,2.1942647,102.2486651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
3,3,1177,3.0739429,101.5185278,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,450000
3,2,980,2.8893167,101.6595715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,299000
3,2,945,2.8257973,101.7133911,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,319000
4,3,1000,2.8008619,101.7094012,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,320000
3,2,807,5.3870844,100.3821843,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,210000
2,2,818,3.0342324,101.6170345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,270000
4,3,1458,2.9338908,101.6455587,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,258000
3,2,865,3.0340649,101.7055684,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,220000
3,2,850,3.1505141,101.7600712,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,300000
3,2,1087,3.1650729,101.7318764,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,500000
3,2,920,1.5369721,103.662103,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,360000
3,2,1040,3.1975774,101.7139655,2,0,1,1,0,0,1,0,1,1,0,1,0,1,0,430000
4,2,1272,3.1975774,101.7139655,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,480000
3,2,1411,3.0342324,101.6170345,2,1,0,1,1,0,0,1,1,1,0,1,1,1,0,479000
3,2,736,3.0739429,101.5185278,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,250000
3,2,860,3.083333,101.416667,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,240000
5,4,2509,5.4082015,100.3697208,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,790000
3,3,1124,3.0739429,101.5185278,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,535000
4,2,1272,3.1975774,101.7139655,2,0,0,1,0,0,1,0,1,1,0,1,0,1,0,410000
3,3,1250,5.9780066,116.0728988,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,835000
2,2,750,1.4522711,103.6144729,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,350000
1,1,450,2.9338908,101.6455587,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,199000
3,2,1227,2.9179726,101.6840801,2,0,0,1,1,1,0,0,1,1,0,1,0,1,0,596957
3,2,984,2.9948437,101.7896595,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355000
1,1,450,3.1592469,101.7133662,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,800000
3,2,680,5.3387947,100.2751026,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,315000
2,1,500,5.3787214,100.2748754,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,165000
3,2,1378,3.1656724,101.735074,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,400000
3,2,731,3.1377492,101.3732079,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,220000
3,2,786,3.3,101.7,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,229000
1,1,407,1.4581986,103.7649059,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,358000
2,1,560,3.1975774,101.7139655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
3,2,1001,3.17861145,101.6954799,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,500000
3,2,700,5.3873462,100.3145585,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,350000
3,2,800,3.0342324,101.6170345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,270000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,410000
5,4,2200,3.2026423,101.6372464,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1150000
2,3,2600,5.4686686,100.2783191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080000
1,1,538,1.4522711,103.6144729,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,350000
2,1,530,1.5369721,103.662103,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108000
3,2,1044,3.1746912,101.696394,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,570000
3,2,1110,3.1030637,101.6850208,2,1,0,1,0,0,1,1,1,1,1,1,0,1,0,570000
3,2,900,5.2817072,100.4765976,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,490000
4,3,1200,2.9040583,101.7862548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000
3,2,1100,3.178568,101.6954658,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,290000
3,2,1250,3.0340649,101.7055684,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,385000
3,2,904,2.8008619,101.7094012,2,1,0,1,0,1,0,1,1,1,0,1,0,1,0,352000
1,1,750,5.4509926,100.3056236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,690000
4,3,1766,5.2948137,100.2595968,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1009000
3,2,1000,2.9179726,101.6840801,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,399000
3,2,700,2.941765,101.8205497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
2,1,547,3.1827768,101.7452477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,195000
4,3,1338,5.3873462,100.3145585,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,840000
3,2,1219,5.3517141,100.3083211,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,800000
3,2,1130,1.4581986,103.7649059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258000
1,1,318,3.0533462,101.6802937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,788000
3,2,860,5.3870844,100.3821843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298000
3,2,828,5.4082015,100.3697208,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,200000
3,1,656,5.290792,100.2485572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220000
2,1,500,5.4686686,100.2783191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000
3,2,850,3.15025555,101.7602101,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,275000
3,2,1000,5.3683584,100.3099939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000
3,2,750,5.2948137,100.2595968,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,360000
3,2,904,3.0342324,101.6170345,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,325000
3,2,1159,5.36340385,100.45797,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,350000
3,2,815,3.0340649,101.7055684,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,232000
2,1,560,2.9338908,101.6455587,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,223880
3,2,1043,3.0342324,101.6170345,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400000
3,2,1002,2.9338908,101.6455587,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348000
3,2,929,2.8029227,101.8001051,2,0,0,1,1,1,1,0,1,1,1,1,0,1,0,315000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,380000
3,2,650,3.1536719,101.593544,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,160000
2,2,913,3.1699988,101.6521467,2,1,0,1,0,0,0,0,1,1,1,1,1,1,0,630000
3,2,871,3.0342324,101.6170345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
5,4,2293,3.0342324,101.6170345,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,548000
3,2,850,1.4959628,103.8164717,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,198000
3,2,969,3.073076,101.7626851,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,505000
2,2,700,5.3683584,100.3099939,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,500000
3,2,675,3.15025555,101.7602101,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,218000
3,2,1080,3.0340649,101.7055684,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,390000
2,2,875,1.5597561,110.345397,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,428000
3,2,678,2.7430758,102.2154881,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,79000
3,2,818,3.083333,101.416667,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,180000
2,2,686,5.9780066,116.0728988,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,268000
2,2,900,5.9780066,116.0728988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318000
2,2,950,5.9780066,116.0728988,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,560000
3,2,1035,3.20562475,101.7441811,3,1,0,1,0,1,1,0,1,1,0,1,0,1,0,700000
3,2,650,3.237821,101.6811588,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,128000
3,2,715,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295000
3,2,1054,2.9179726,101.6840801,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,365000
4,3,1403,5.9780066,116.0728988,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,830000
3,2,930,2.8029227,101.8001051,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,275000
3,2,1550,1.5597561,110.345397,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,600000
2,2,800,3.0739429,101.5185278,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,460000
3,2,1098,3.0340649,101.7055684,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,99000
3,2,642,2.7188588,101.9405032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000
2,1,615,5.8626228,116.1138146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
1,1,500,3.7985637,103.32199,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,450000
4,2,1271,5.3207108,100.2681554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660000
3,2,1010,3.18934865,101.6811497,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,488888
10,3,4500,3.1030637,101.6850208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499999
2,2,550,2.4273787,101.9310272,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,98000
2,3,1200,3.20624405,101.5799923,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,558000
3,1,676,2.9948437,101.7896595,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,150000
3,2,950,2.9179726,101.6840801,2,1,0,1,0,1,1,0,1,1,0,1,0,1,0,460000
3,2,700,5.4082015,100.3697208,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,250000
2,2,650,5.4063559,100.2827321,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,155000
3,2,600,5.8626228,116.1138146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
3,2,1002,3.0640269,101.6498472,2,0,1,1,0,1,1,0,1,1,0,1,1,1,1,550000
3,2,750,3.19976395,101.5928658,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,270000
2,2,715,2.1942647,102.2486651,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,365000
3,2,800,3.3189044,101.5750187,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,245000
3,2,750,2.941765,101.8205497,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,198000
3,2,1151,2.9338908,101.6455587,2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,425000
2,1,455,5.9780066,116.0728988,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,140000
3,2,1936,3.237821,101.6811588,3,0,0,1,0,1,0,1,1,1,0,1,0,1,0,470000
2,2,1010,1.4581986,103.7649059,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,396000
2,1,615,5.8626228,116.1138146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
1,1,500,3.7985637,103.32199,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,450000
4,2,1271,5.3207108,100.2681554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660000
3,2,1010,3.18934865,101.6811497,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,488888
10,3,4500,3.1030637,101.6850208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499999
2,2,550,2.4273787,101.9310272,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,98000
2,3,1200,3.20624405,101.5799923,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,558000
3,1,676,2.9948437,101.7896595,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,150000
3,2,950,2.9179726,101.6840801,2,1,0,1,0,1,1,0,1,1,0,1,0,1,0,460000
3,2,700,5.4082015,100.3697208,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,250000
2,2,650,5.4063559,100.2827321,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,155000
3,2,600,5.8626228,116.1138146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
3,2,1002,3.0640269,101.6498472,2,0,1,1,0,1,1,0,1,1,0,1,1,1,1,550000
3,2,750,3.19976395,101.5928658,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,270000
2,2,715,2.1942647,102.2486651,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,365000
3,2,800,3.3189044,101.5750187,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,245000
3,2,750,2.941765,101.8205497,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,198000
3,2,1151,2.9338908,101.6455587,2,1,0,1,1,1,1,0,1,1,1,1,0,1,0,425000
2,1,455,5.9780066,116.0728988,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,140000
3,2,1936,3.237821,101.6811588,3,0,0,1,0,1,0,1,1,1,0,1,0,1,0,470000
2,2,1010,1.4581986,103.7649059,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,396000
4,2,850,3.15025555,101.7602101,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,260000
3,2,754,3.15025555,101.7602101,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,230000
3,2,800,3.0988792,101.6454202,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,260000
3,2,860,3.0991919,101.7374229,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,315000
3,2,750,1.4522711,103.6144729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,185000
5,6,2723,3.1699988,101.6521467,2,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1520000
3,2,1200,2.9179726,101.6840801,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,600000
3,2,1200,3.0991919,101.7374229,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,660000
3,2,660,2.7266423,101.9810115,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,120000
3,2,1050,3.0340649,101.7055684,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,390000
3,2,650,5.4647757,100.284463,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,285000
3,2,1100,3.0340649,101.7055684,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,395000
3,2,950,2.9179726,101.6840801,2,0,0,1,0,1,0,0,1,1,0,0,0,1,0,420000
3,2,1080,3.0739429,101.5185278,2,0,0,1,0,1,0,1,1,1,0,1,0,1,0,582000
2,2,740,1.4522711,103.6144729,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,355000
3,2,1063,2.9948437,101.7896595,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,220000
3,2,700,5.4063559,100.2827321,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,248000
3,2,800,5.3873462,100.3145585,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,328000
3,3,1493,3.20757535,101.6285855,2,1,1,0,1,0,1,0,1,1,1,1,0,1,0,680000
1,1,450,2.9338908,101.6455587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199000
3,2,940,3.2027324,101.6373342,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,380000
3,2,850,5.8626228,116.1138146,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,265000
3,2,1080,3.0739429,101.5185278,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,460000
2,2,1010,1.4581986,103.7649059,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,396000
3,2,870,5.9780066,116.0728988,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,420000
3,2,700,5.3873462,100.3145585,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,360000
4,5,5619,5.3683584,100.3099939,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4000000
3,2,1168,1.4581986,103.7649059,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,470000
4,5,3735,5.3683584,100.3099939,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3100000
2,2,812,3.1699988,101.6521467,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,900000
1,1,513,1.4581986,103.7649059,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,280000
1,1,484,1.4581986,103.7649059,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,240000
2,1,494,1.5369721,103.662103,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,158000
4,3,1200,2.9179726,101.6840801,2,0,0,1,0,1,0,0,1,1,0,0,0,1,0,500000
4,2,864,3.0340649,101.7055684,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,210000
